GSM,230,1,8250,27088,0,13.7338,49.7929,1779,34,1,1331030011,1774649793,0
GSM,230,1,8250,27087,0,13.755,49.8058,2031,27,1,1331030011,1775792462,0
GSM,230,1,8240,25243,0,13.2086,49.706,15838,27,1,1331030781,1775818801,0
GSM,230,1,8240,26499,0,12.9718,49.7044,2212,27,1,1331031380,1775815442,0
GSM,230,1,8240,44369,0,12.8035,49.7462,11868,50,1,1331031680,1774649817,0
GSM,230,1,8240,25241,0,13.2758,49.7079,1741,27,1,1331031708,1775793662,0
GSM,230,1,8240,29731,0,13.1102,49.7135,8853,27,1,1331031708,1775818321,0
GSM,230,1,8240,26142,0,13.1209,49.7145,9629,27,1,1331031708,1775818561,0
GSM,230,1,8240,26498,0,12.997,49.7037,2996,29,1,1331032533,1775818142,0
GSM,230,2,1182,1913,0,14.4837,50.1562,1839,27,1,1331154052,1733125323,0
GSM,230,2,1146,11004,0,14.5626,50.0777,3812,27,1,1331154612,1733124122,0
GSM,230,2,1182,12051,0,14.4433,50.1817,4299,27,1,1331154695,1730448541,0
GSM,230,2,1133,1962,0,14.4993,50.1327,1019,27,1,1331154695,1737704524,0
GSM,230,2,1133,21918,0,14.5276,50.1112,1029,27,1,1331154695,1751903132,0
GSM,230,2,1133,1960,0,14.5434,50.1097,3358,49,1,1331154695,1751903132,0
GSM,230,2,1146,11030,0,14.5311,50.0702,1023,27,1,1331155140,1738941962,0
GSM,230,2,1144,1022,0,14.4769,50.0538,912,31,1,1331155880,1752156425,0
GSM,230,2,1225,2895,0,14.7761,49.868,2501,27,1,1331156672,1740552723,0
GSM,230,2,1225,2762,0,14.8079,49.8426,1654,28,1,1331157077,1755375540,0
GSM,230,2,1225,2761,0,14.8145,49.8418,2497,50,1,1331157077,1755375540,0
GSM,230,2,1225,2896,0,14.767,49.8752,4784,27,1,1331157077,1735567862,0
GSM,230,2,1225,2897,0,14.7606,49.8795,2040,27,1,1331157077,1739563694,0
GSM,230,2,1225,2760,0,14.8266,49.8389,2671,27,1,1331157670,1739563381,0
GSM,230,2,1225,12876,0,15.0769,49.6633,10062,30,1,1331158458,1774642333,0
GSM,230,2,1225,12877,0,15.1003,49.6884,3612,27,1,1331158848,1740551222,0
GSM,230,2,1225,2886,0,15.094,49.6959,1653,27,1,1331158848,1739385242,0
GSM,230,2,1225,2822,0,15.0409,49.6505,20993,32,1,1331158848,1774642333,0
GSM,230,2,1225,2821,0,15.1262,49.6423,1839,27,1,1331159442,1737700331,0
GSM,230,2,1315,3285,0,15.2467,49.59,1900,50,1,1331159442,1763051885,0
GSM,230,2,1315,13205,0,15.3309,49.5451,2876,34,1,1331160027,1763051883,0
GSM,230,2,1315,3281,0,15.3546,49.5269,1889,40,1,1331160027,1763051882,0
GSM,230,2,1315,3247,0,15.3396,49.5378,2400,50,1,1331160027,1763051883,0
GSM,230,2,1615,6385,0,15.3916,49.5204,2336,33,1,1331160027,1763051882,0
GSM,230,2,1829,8861,0,15.4484,49.4549,22397,50,1,1331160613,1731699998,0
GSM,230,2,1826,28802,0,15.4828,49.3362,12174,50,1,1331161473,1749817672,0
GSM,230,2,1826,8854,0,15.7402,49.3596,12199,50,1,1331162974,1745873015,0
GSM,230,2,1827,8999,0,15.8558,48.9936,11183,50,1,1331197269,1755804677,0
GSM,230,2,1826,18918,0,15.8459,48.9771,7460,50,1,1331198154,1755804677,0
GSM,230,2,1827,18948,0,16.0549,48.8518,1571,50,1,1331198502,1772129188,0
GSM,230,2,1827,28900,0,16.0692,48.8337,1304,50,1,1331199448,1772129188,0
GSM,230,2,1827,18995,0,16.0591,48.8465,1491,50,1,1331199448,1772129188,0
GSM,230,2,1827,8970,0,16.0586,48.7967,4898,27,1,1331200100,1772129187,0
GSM,230,2,1154,21524,0,14.3992,50.0588,1177,50,1,1331564722,1765204442,0
